74.6.17.77 - - [08/Jun/2007:20:31:32 +0200] "GET / HTTP/1.0" 200 321 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
81.52.143.15 - - [09/Jun/2007:12:52:31 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (http://www.voila.com/)"
81.52.143.15 - - [09/Jun/2007:12:52:40 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (http://www.voila.com/)"
74.6.19.115 - - [09/Jun/2007:14:42:26 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
74.6.20.161 - - [09/Jun/2007:14:42:52 +0200] "GET / HTTP/1.0" 200 321 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
65.55.212.44 - - [09/Jun/2007:21:37:20 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "msnbot-media/1.0 (+http://search.msn.com/msnbot.htm)"
65.55.212.44 - - [09/Jun/2007:21:37:20 +0200] "GET / HTTP/1.0" 200 321 "-" "msnbot-media/1.0 (+http://search.msn.com/msnbot.htm)"
66.249.70.232 - - [10/Jun/2007:16:55:01 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.232 - - [10/Jun/2007:16:55:02 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.194.135.94 - - [11/Jun/2007:02:18:41 +0200] "GET /robots.txt HTTP/1.1" 406 - "-" "IRLbot/3.0 (compatible; MSIE 6.0; http://irl.cs.tamu.edu/crawler)"
